DrugName,Strength,Betweenness,Eigenvector
"2,2',3,5',6-pentachlorobiphenyl",1356181,3.658411028853906e-05,0.008784538901170234
"2-(2-(3,5-difluorophenyl)-acetylamino)-N-(1-methyl-2-oxo-5-phenyl-2,3-dihydro-1H-benzo(e)(1,4)diazepin-3-yl)propionamide",321459,5.0439463655944795e-06,0.008067885278356857
"2-(2,3-dicarboxycyclopropyl)glycine",437363,1.2149884652987682e-05,0.008466903178521458
"(2-(2',3'-dihydrobenzo(1,4)dioxin-6'-yl)-2-hydroxy-1-pyrrolidin-1-ylmethylethyl)nonanoic acid amide",22742,2.5219047353959874e-07,0.005809733647273126
"2,2',4,4',5,5'-hexabrominated diphenyl ether",214340,6.23539917358257e-06,0.007901527016742153
"2,2',4,4',5,6'-hexabromodiphenyl ether",83843,2.2369523504330656e-06,0.007593497890758572
"2,2',4,4',5-brominated diphenyl ether",2933972,8.217795808185282e-05,0.008889274868260588
"2,2',4,4',5-pentachlorobiphenyl",334404,6.916819303204668e-06,0.008147631289655736
2-(2-(4-(4-nitrobenzyloxy)phenyl)ethyl)isothiourea methanesulfonate,1230199,2.3596908126469906e-05,0.008743117089011954
"2,2',4,4'-tetrabromodiphenyl ether",3060705,0.0001064200474403593,0.008890027735758033
"2,2',4,4'-tetrahydroxybenzophenone",791377,2.1741706266955944e-05,0.008659091431277261
"2,2',4,5'-tetrabromodiphenyl ether",602602,1.245851444299591e-05,0.008515380170015394
"2,2',4,5'-tetrachlorobiphenyl",98564,2.035537102654289e-06,0.007649699451175133
"2,2',4,6,6'-pentachlorobiphenyl",1098838,1.9239904060950874e-05,0.008689094846120597
"2,2',4,6-tetrachlorobiphenyl",152450,3.4193197601209175e-06,0.00775047773330206
"2,2',4,6'-tetramethoxystilbene",310390,7.712880385419121e-06,0.008241786077318763
2-(2-(4-chlorophenyl)ethoxy)adenosine,70033,6.574296303699089e-07,0.0070958575020811186
"2-(2',4'-dibromophenoxy)-3,5-dibromoanisole",134349,9.76603963047471e-06,0.007991645558213351
"2-((2,4-dichlorphenyl)amino)-N-((tetrahydro-2H-pyran-4-yl)methyl)-4-(trifluoromethyl)-5-pyrimidinecarboxamide",98196,4.705882556518853e-06,0.007398914081441784
"2-(2,4-dimethylphenyl)indan-1,3-dione",2102,0.0,0.001261768519307913
2-(2-(4-heptylphenyl)ethyl)-6-hydroxy-benzoic acid,1502861,2.4026372570007035e-05,0.008773439655404128
2-(2-(4-phenoxy-2-propylphenoxy)ethyl)indole-5-acetic acid,275958,4.164073986487314e-06,0.00804760091637212
"2,2,4-trimethyl-1,3-pentanediol diisobutyrate",284754,5.4904501350339426e-06,0.008075374302823967
"2,2,4-trimethylpentane",6308,0.0,0.0037767668945891796
"2,2',5,5'-tetrachlorobenzidine",449036,5.179159219914032e-06,0.008107332198429048
"2,2,5,7,8-pentamethyl-1-hydroxychroman",1542737,3.525956563977125e-05,0.008821229885082056
"2-(2,5-difluorophenyl)-5-(2-(methylsulfonyl)-2,6-dihydropyrrolo(3,4-c)pyrazol-5(4H)-yl)tetrahydro-2H-pyran-3-amine",1016242,1.8772829291376837e-05,0.008660523767058993
"2-(2'-(5-ethyl-3,4-diphenyl-1H-pyrazol-1-yl)biphenyl-3-yloxy)acetic acid",237372,5.192722509100446e-06,0.008069832530930023
"2,2',5-trichlorobiphenyl",64396,9.563401945388472e-07,0.007079872361666536
"2,2,6,6-tetramethylpiperidin-4-yl heptanoate",7128,0.0,0.004159091713451706
"2-((2,6-dichlorophenyl)amino)benzeneacetic acid 4-(3H-1,2-dithiol-3-thione-5-yl)phenyl ester",520097,1.1066294435673151e-05,0.008398782337186857
"2-(2,6-diisopropylphenyl)-5-hydroxy-1H-isoindole-1,3-dione",926876,1.2209364004912925e-05,0.008549313319033629
"(2-(2',6'-dimethoxy)phenoxyethylamino)methylbenzo-1,4-dioxane",121757,7.130140926880258e-06,0.0078068345958259705
"2-(2,6-dimethyl-4-(3-(4-(methylthio)phenyl)-3-oxo-1-propenyl)phenoxyl)-2-methylpropanoic acid",1537110,2.8495666890716435e-05,0.008788799310186411
"2-(2,6-dimethylmorpholin-4-yl)-N-(5-(6-morpholin-4-yl-4-oxo-4H-pyran-2-yl)-9H-thioxanthen-2-yl)acetamide",591851,9.267412215333622e-06,0.008300959220295449
"2-(2,6-dioxopiperidin-3-yl)phthalimidine",203797,4.4716574779041565e-06,0.007872732325103932
2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one,2858452,7.605421890377757e-05,0.00888822099277015
2-(2-aminoethyl)pyridine,1265589,2.1433077908582973e-05,0.008717694283801421
2-(2-aminoethyl)thiazole,46125,1.9406857143560422e-06,0.006083867056670739
"2,2'-azobis(2-amidinopropane)",1873809,3.5175812855264165e-05,0.008837696362191647
2-(2-benzofuranyl)-2-imidazoline,3335,0.0,0.0019611305284174497
"2,2'-biphenol",616093,1.2577959451709255e-05,0.008552522822710644
"2,2-bis(3-chloro-4-hydroxyphenyl)propane",284754,5.4904501350339426e-06,0.008075374302823967
"2,2-bis(4-(2,3-dihydroxypropoxy)phenyl)propane",98564,2.035537102654289e-06,0.007649699451175133
"2,2-bis(4-hydroxyphenyl)-1,1,1-trichloroethane",2030006,3.871488897773303e-05,0.008847039734345643
"2,2-bis(bromomethyl)-1,3-propanediol",713207,1.5827483533759107e-05,0.008537689477116415
"2,2-bis(hydroxymethyl)-1-azabicyclo(2,2,2,)octan-3-one",882124,1.285844707972446e-05,0.00852456643827104
"2,2'-bisphenol F",542794,9.485903851786954e-06,0.00840374643781676
"2-(2-chloro-4-iodophenylamino)-N-cyclopropylmethoxy-3,4-difluoro-5-bromobenzamide",727791,1.600273973394725e-05,0.008636494209525537
"2-(2-chloro-4-iodophenylamino)-N-cyclopropylmethoxy-3,4-difluorobenzamide",1689724,3.0851032690282386e-05,0.008814307727125428
2-((((2-chloroethyl)nitrosoamino)carbonyl)amino)propanamide,861746,1.2201781285690126e-05,0.008466282574586093
"2-(2-chlorophenyl)-4-methyl-5-(pyridin-2-ylmethyl)-1H-pyrazolo(4,3-c)pyridine-3,6(2H,5H)-dione",60074,1.735948310992201e-06,0.007414884435265973
2-(2-cresyl)-4H-1-3-2-benzodioxaphosphorin-2-oxide,933202,2.118304029947295e-05,0.008677191105905637
"2,2'-cyclohexane-1,2-diylbis(azanediyl)bis(methylene)diphenoldichloroplatinum(II)",350036,4.283763753398092e-06,0.007935622030888566
2-(2'-cyclopentyl-2'-phenyl-2'-hydroxyethoxy)tropane,9060,3.743677017555367e-07,0.0042827997934424085
"2,2-dichloro-1,1,1-trifluoroethane",252907,8.728497000950801e-06,0.008167632061642961
"2,2-dichloro-12-(p-chlorophenyl)-dodecanoic acid",387382,7.254083339887344e-06,0.008221576773897364
"2,2-dichloro-1-(triphenylphosphonio)vinyl formamide perchlorate",59775,1.584468324952618e-06,0.006800025981437214
2-(2''-dichloroacetamidobenzyl)-3-(3'-indolylquinoline),4562,0.0,0.002764335804186302
"2,2-dichloroacetyl chloride",1453944,2.317903118116473e-05,0.00877460056270834
"2,2'-dichlorobiphenyl",151408,4.3891745882481095e-06,0.008016838222320919
"2,2'-dihydroxy-6,6'-dinaphthyldisulfide",571545,9.860731531563592e-06,0.008447428994550414
"2,2'-dihydroxychalcone",903859,1.9382814614848343e-05,0.008601061878043596
"2,2-dimethoxy-2-phenylacetophenone",284754,5.4904501350339426e-06,0.008075374302823967
"2,2-dimethyl-3-(4-(naphthalen-2-ylamino)phenyl)-3-(1,2,4)triazol-1-yl-propionic acid methyl ester",85895,2.8292441758575707e-06,0.007591937596064365
"2-(2'-(dimethylamino)ethyl)-1,2-dihydro-7-ethoxydibenz(de,h)isoquinoline-1,3-dione",2306,0.0,0.0013954250606731248
2-((2-(dimethylamino)ethyl)thio)-3-phenylquinoline,38695,6.701944265797247e-07,0.0054657449556966275
"2,2'-Dipyridyl",1654989,2.6352133994769356e-05,0.008772785257802519
"2,2'-dipyridyl disulfide",454719,8.735277973989808e-06,0.008229901924387693
"2,2'-dithienyl diselenide",89053,4.870440001871427e-06,0.00783540051230749
"2,2-dithiobis(4,6-dichlorophenol)",29672,4.298982893997907e-07,0.005599174207194237
"2,2'-dithiodiethanesulfonic acid",14639,1.4134086486357643e-07,0.005436079363295934
2-(2-fluorobenzamido)benzoate ethyl ester,272872,5.090180058358692e-06,0.007870495991253924
"2-(2-furanyl)-7-(2-(4-(4-(2-methoxyethoxy)phenyl)-1-piperazinyl)ethyl)-7H-pyrazolo(4,3-e)(1,2,4)triazolo(1,5-c)pyrimidine-5-amine",115746,8.22711056084225e-06,0.007573262535764476
"2-(2'-hydroxy-3',5'-di-tert-butylphenyl)benzotriazole",329291,7.110294787542337e-06,0.008228311150569854
2-(2-hydroxybiphenyl-3-yl)-1H-indole-5-carboxamidine,190460,3.6649004961882014e-06,0.007725606964695253
22-hydroxycholesterol,1828687,3.610338658872119e-05,0.008838162138498142
"2-(2-hydroxyethylsulfanyl)-3-methyl-1,4-naphthoquinone",532887,9.012934740056665e-06,0.008359267885942835
"2,2'-(hydroxynitrosohydrazono)bis-ethanamine",1814991,2.8879596670642686e-05,0.008812588744994371
2-(2-imidazolin-2-yl)-1-phenyl-1H-indole,74171,3.013862734242692e-06,0.007068009512866642
"2,2'-methylenebis(4-methyl-6-tert-butylphenol)",1385819,2.495562939665128e-05,0.00869879407309715
"2,2'-methylenebis(ethyl-6-tert-butylphenol)",73442,5.099450259954128e-06,0.0077394469054822175
"2-(2-oxo-2-((3,7,11-trimethyl-2,6,10-dodecatrienyl)oxy)aminoethyl)phosphonic acid, (2,2-dimethyl-1-oxopropoxy)methyl ester sodium",282930,5.397286242164015e-06,0.007966516602777494
"2,2-phenyl-3,3a-dihydro-4-oxo-5-(4-phenylpiperazin-1-yl)methylpyrazolo(1,5-d)(1,2,4)triazine",5484,0.0,0.0032455914576331015
2-((2-piperidin-1-ylethyl)thio)quinazolin-4(3H)-one,510971,1.6122871546960137e-05,0.008553252928878792
"2-((2'-quinolinyl)-1,3-indandione)",581969,1.0772855484756912e-05,0.008394261960362935
"(22R, 25R)-20alpha-spirost-5-en-3beta-yl hexanoate",208920,8.415539770226132e-06,0.007949402845413005
2-(2'-thienyl)-5-(4''-(2''-aminopyrimidyl)thiophene,80231,5.074003994062081e-06,0.007355335422648153
22-thiocyanatosalvinorin A,25726,1.508770215831334e-06,0.005461787484204883
"2,2'-thiodiethanol",18635,1.8160023157429446e-07,0.005622123196125169
"2-((3-(1,3-benzodioxol-5-yl)-3-(((6-methoxy-2-naphthyl)sulfonyl)amino)propanoyl)amino)-3-(4-((2,6-dimethylpiperidinyl)methyl)phenyl)-N-isopropyl-N-methylpropanamide",6657,0.0,0.003954241864064105
"2-(3-(1,3-dicarboxypropyl)ureido)pentanedioic acid",15800,2.4644384850203564e-07,0.006379120219842545
2-((3-((2-(4-chlorophenyl)-5-methyloxazol-4-yl)methoxy)benzyl)(methoxycarbonyl)amino)acetic acid,4095,0.0,0.002398755694576983
"2,3,2-tetramine",639123,1.2316340030955741e-05,0.008463122097720328
"2,3,3',4,4',5-hexachlorobiphenyl",792306,1.560035666385458e-05,0.008582964482540482
"2,3,3',4,4'-pentachlorobiphenyl",596709,1.3571108572421084e-05,0.008472562068229012
"2',3,3',4',5-pentachloro-4-hydroxybiphenyl",2632473,7.946652398310028e-05,0.00888490543794139
"2,3,3',4',5-pentachloro-4-hydroxybiphenyl",801403,1.7014472328291544e-05,0.00860162571566481
"2,3,3',4',6-pentachlorobiphenyl",173670,6.377203641626593e-06,0.007957912821500643
"2,3,3'-trichlorobiphenyl",55455,7.615768911434834e-07,0.006896550193519932
"2,3,4,2',3',4'-hexachlorobiphenyl",526565,1.1013215644956955e-05,0.0084331595173995
"2,3',4,4',5-pentachlorobiphenyl",2306237,5.544283488433503e-05,0.008867059479319865
"2,3,4,4'5-pentachlorobiphenyl",459303,1.0041775179170207e-05,0.008370965036253536
"2,3',4,4'-tetrachlorobiphenyl",154019,3.2414009294923437e-06,0.007895799893700116
2-((3-((4-((5-(2-((3-fluorophenyl)amino)-2-oxoethyl)-1H-pyrazol-3-yl)amino)quinazolin-7-yl)oxy)propyl)(ethyl)amino)ethyl dihydrogen phosphate,40322,2.7768864457846553e-07,0.006428551785792342
"2,3,4,5,3',4',5'-heptachlorobiphenyl",481631,1.121639046097559e-05,0.008337177311023425
"2',3',4',5,5'-pentachloro-2-biphenylol",55455,7.615768911434834e-07,0.006896550193519932
"2,3,4,5,6-pentabromotoluene",655536,1.3360249230104776e-05,0.008519305453886118
"2,3,4,5,6-pentachloroaniline",98564,2.035537102654289e-06,0.007649699451175133
"2,3,4,5,6-pentachlorocyclohexene",12973,8.452531103028108e-08,0.005186804291336888
"2',3',4',5'-tetrachloro-4-biphenylol",319817,6.4261702196231774e-06,0.008184892651511974
"2,3,4,5-tetrachlorobiphenyl",55455,7.615768911434834e-07,0.006896550193519932
"2,3,4,5-tetrachlorophenate",90266,2.4796996073948784e-06,0.007713667040987479
"2,3,4,5-Tetrahydro-7,8-dihydroxy-1-phenyl-1H-3-benzazepine",1361392,4.435066724244114e-05,0.008782480859682027
"2,3,4',6-tetrachlorobiphenyl",154019,3.2414009294923437e-06,0.007895799893700116
"2,3,4,6-tetrachlorophenol",507890,6.9253307083145055e-06,0.008263063179043803
"2,3,4,7,8-pentachlorodibenzofuran",1246009,3.0720770085477276e-05,0.00875808805156482
"2-(3-((4-aminobutyl )amino)propyl )-7-(3-((2-methoxybenzyl)amino)propyl)benzo(lmn)(3,8)phenanthroline-1,3,6,8(2H,7H)-tetraone",402568,6.4174843162556975e-06,0.008141309943212808
"2-(3',4'-dihydroxyphenyl)-5,7-dihydroxy-3-(2'',6''-di-O-(3'''-(4-fluorophenylpropanoyl)))galactosyl-4H-chromen-4-one",57,0.0,3.257623576258246e-05
"2-(3,4-dimethoxybenzyl)-7-(1-(1-hydroxyethyl)-4-phenylbutyl)-5-methylimidazo(5,1-f)(1,2,4)triazin-4 (3H)-one",476956,1.2792913554681736e-05,0.00843495479001277
"2-(3,4-dimethoxyphenyl)-5-fluorobenzothiazole",160345,4.435361639583336e-06,0.00793989890821682
"2,3,4-trichloro-1-butene",825,0.0,0.0004979558515732524
"2,3,4-trichlorophenol",90123,2.4796996073948784e-06,0.007713667040987479
"2,3,4-tri-O-acetylarabinopyranosyl isothiocyanate",31681,8.284682710141262e-07,0.0058283957901559165
"2,3,5,4'-tetrahydroxystilbene-2-O-beta-D-glucopyranoside",629687,1.6582820005868083e-05,0.008551155393117776
"2,3,5,4'-tetrahydroxystilbene 2-O-glucopyranoside",1137860,2.2115298523107442e-05,0.008672915310469228
"2,3,5,6-tetrachlorobiphenyl",154019,3.2414009294923437e-06,0.007895799893700116
"2,3,5,6-tetrachlorohydroquinone",1310341,2.16048411555059e-05,0.008741808222441125
"2,3,5,6-tetrachlorophenate",596761,1.0155164625803429e-05,0.008407108968344531
"(2,3,5,6-tetrafluoro-4-methoxymethylphenyl)methyl-2,2-dimethyl-3-(1-propenyl)cyclopropanecarboxylate",498393,1.1609715594797717e-05,0.008430234905813237
"2,3,5,6-tetrafluoro-4-methylbenzyl (Z)-(1RS)-cis-3-(2-chloro-3,3,3-trifluoroprop-1-enyl)-2,2-dimethylcyclopropanecarboxylate",236283,1.2084197233889958e-05,0.008155034026432039
"2-(((3,5-dichlorophenyl)carbamoyl)oxy)-2-methyl-3-butenoic acid",320652,6.517695198134309e-06,0.00818542191202499
"2,3,5-trichloro-6-phenyl-(1,4)benzoquinone",2168232,3.963858274712324e-05,0.008855013229442545
"2,3,5-trichlorophenol",161275,4.695840412817882e-06,0.007856744647182397
"2,3,5-trichlorophenyl methyl sulfone",17440,1.3939644712677054e-07,0.005629184863256026
"2,3,5-(triglutathion-S-yl)hydroquinone",1707999,3.3351297675351484e-05,0.008812392516224373
"2,3,5-trimethyl-6-(12-hydroxy-5,10-dodecadiynyl)-1,4-benzoquinone",1703719,2.699472572955802e-05,0.008797170936298794
"2,3,6,2',3',6'-hexachlorobiphenyl",535368,1.5341537291589042e-05,0.0084949714779726
"2,3,6,7-tetrachlorobiphenylene",160345,4.435361639583336e-06,0.00793989890821682
"2,3,7,8-tetrabromodibenzo-4-dioxin",1166225,2.5568430160648692e-05,0.008726231969563068
"2,3,7,8-tetrachlorodibenzofuran",2687397,7.237811476264446e-05,0.00888721580239093
"2-((3-acrylamido-4-methylphenyl)amino)-N-(2-methyl-5-(3,4,5-trimethoxybenzamido)phenyl)-4-(methylamino)pyrimidine-5-carboxamide",229930,5.029697409690043e-06,0.008089153570566238
"2-(3-benzoyl)-4-hydroxy-1,1-dioxo-2H-1,2-benzothiazine-2-yl-1-phenylethanone",1833001,2.894971956454581e-05,0.008829654715819053
"2,3-bis(2-hydroxyethylsulfanyl)-(1,4)naphthoquinone",162704,1.3065538066901868e-06,0.007050831183649852
"2,3-bis(3'-hydroxybenzyl)butane-1,4-diol",492194,9.272761726378353e-06,0.008337467087184294
"2,3-bis(3'-hydroxybenzyl)butyrolactone",2204346,5.0320926358162724e-05,0.00885945297296234
"2,3-bis(4-hydroxyphenyl)-propionitrile",2128493,4.726847742836083e-05,0.00885796734592053
"2,3-bis(4-nitrophenyl)acrylonitrile",507040,1.0858832795441996e-05,0.00838108184298115
"2,3-bis(palmitoyloxy)-2-propyl-1-palmitoylcysteine",822128,1.7901360698212662e-05,0.008664444823176234
"2,3-bis-(palmitoyloxy)-2-propyl-N-palmitoyl-cysteinylserine",1021933,1.5212423880710618e-05,0.008598331102481363
"2,3-bis(palmitoyloxy)-2-propyl-N-palmitoyl-cysteinyl-seryl-seryl-asparaginyl-alanine",144530,3.5673210691694526e-06,0.007646206215438995
2-(3-bromo-2-hydroxy-5-methylphenyl)-1H-indole-5-carboxamidine,190460,3.6685690652534545e-06,0.007725606964695253
"2,3-butylene glycol",142464,3.956351131107064e-06,0.007768286852039859
2-(3-chloro-4-hydroxyphenyl)-2-(4-hydroxyphenyl)propane,284754,5.4904501350339426e-06,0.008075374302823967
2-(3-cyano-6-methoxyquinolin-2-ylthio)-N-(2-methoxy-5-methylphenyl)acetamide,5887,1.781598071673801e-08,0.002867015937813929
"2',3'-dialdehyde ATP",356690,8.155964277275267e-06,0.008306208379257662
"2,3-dialdehydocellulose",1014002,1.5209407898628238e-05,0.008597964287673144
"2,3-diaminonaphthalene",809682,1.65719902801385e-05,0.008574787302742483
"2,3-diaminophenazine",2040,0.0,0.001230354601811855
"2,3-diaminotoluene",488925,1.0901920170993839e-05,0.00838322142861644
"2,3-dibromopropanol",65615,1.7027812502624182e-06,0.007135251415061688
"2,3-dibromopropyl-2,4,6-tribromophenyl ether",914000,1.6267103784268592e-05,0.008648808555057693
"2,3-dichloro-1-propanol",201978,6.104993314984443e-06,0.00806860419915141
"2,3-dichlorobiphenyl",163297,3.57553580858527e-06,0.007982867003812271
"2,3'-dichlorobiphenyl",19606,3.078475851476929e-07,0.006829736135291828
"2,3-dichlorodibenzo-4-dioxin",347001,7.30614422446924e-06,0.008206229806191115
"2',3'-dideoxy-5-fluoro-3'-thiacytidine triphosphate",1720,0.0,0.0010322432385096887
"2',3'-dideoxycytidine 5'-triphosphate",10802,2.0183270392370686e-07,0.0061682465056214705
"2',3'-dideoxyguanosine 5'-triphosphate",182298,3.048332827065296e-06,0.0077385453699954304
"2,3-diethyl-4,5-dipropyl-6-phenylpyridine-3-thiocarboxylate-5-carboxylate",158366,4.303437454776418e-06,0.007891658485029497
"2,3-(di-glutathion-S-yl)-1,4-naphthoquinone",1714,0.0,0.0010339638716649147
"2,3-dihydroquinolin-4(1H)-one",742350,1.3104852090343644e-05,0.008477978936811924
"2,3-dihydroxybenzoic acid",373600,9.301280958629149e-06,0.00821161642764082
"2,3-dihydroxynaphthalene",111235,5.516610900518452e-06,0.007844231068685207
"2,3-dihydroxypropyl dichloroacetate",16159,1.2227714109085764e-07,0.005759145584952495
"2,3-dihydroxypyridine",8152,3.416413461398529e-08,0.0026193993350575734
"2,3-dimercaptosuccinic acid monocyclohexyl ester",546699,1.4442446095830389e-05,0.008549196553539702
"2,3-dimethoxy-1,4-naphthoquinone",1861177,3.348654956255751e-05,0.008819908569876947
"2,3-dimethoxy-5-methyl-6-decyl-1,4-benzoquinone",168039,1.5334533865547008e-06,0.007058213744703717
"2,3-dimethoxy-6,6-dimethyl-5,6-dihydrobenzo(7,8)indolizino (2,3-b)quinoxaline",56833,5.130076337337198e-07,0.005965508055383319
"2',3-dimethyl-4-aminobiphenyl",576770,1.1142894121099843e-05,0.008452285815233267
"2,3-dimethylhydroquinone",507395,1.000210383358591e-05,0.008336663170883166
"2,3-dimethylphenol",36595,9.000355365514474e-07,0.00593729663468553
"2,3-dinitrophenol",104664,3.793450746832485e-06,0.007640735299799558
"2,3-dinor-6-ketoprostaglandin F1alpha",5601,1.1148514440207248e-08,0.002966916098557499
"2,3-dioxo-6-nitro-7-sulfamoylbenzo(f)quinoxaline",441169,1.5349240120221627e-05,0.0084809869058893
"2,3-Diphosphoglycerate",103137,2.027453574321261e-06,0.007552072417966618
23-epi-26-deoxyactein,1235711,2.0543040231578197e-05,0.008728122431708531
2-(3-estrone-N-ethyl-piperazine-methyl)tetracycline,238319,3.3072847033901986e-06,0.0077938655063227264
"2,3-hexanedione",124952,3.272223223108518e-06,0.007797084038680023
23-hydroxytormentic acid,1714,0.0,0.0010339638716649147
2-(3-mercaptopropyl)pentanedioic acid,4973,0.0,0.002914175802594104
2-(3-methoxyphenyl)-2-(ethylamino)cyclohexanone,135162,8.256710555031375e-06,0.007702066121083366
2-(3'-methoxyphenyl)-6-pyrrolidinyl-4-quinazolinone,985730,1.5660550718123756e-05,0.008574419414975642
2-(((3-(morpholinylmethyl)-2H-chromen-8-yl)oxy)methyl)morpholine,32229,1.387487514063723e-06,0.006024702311536804
"2,3-N-octanoylsphingosine",162704,1.3052472528834968e-06,0.007050831183649852
"2',3'-O-(2,4,6-trinitro-cyclohexadienylidine)adenosine 5'-triphosphate",6657,0.0,0.003954241864064105
"2',3'-O-(2,4,6-trinitrophenyl)adenosine 5'-triphosphate",5484,0.0,0.0032455914576331015
"2,3-pentanediol",1612,2.3472737297869876e-08,0.0008823640599286542
"2,3-pentanedione",1820165,4.0061717957929546e-05,0.008838851815044487
2-(3-trifluoromethylphenyl)histamine,46125,1.9406857143560422e-06,0.006083867056670739
"2-(4-(1-(hydroxyimino)-2,3-dihydro-1H-inden-5-yl)-3-(pyridin-4-yl)-1H-pyrazol-1-yl)ethan-1-ol",59911,2.587828747653171e-06,0.007249901849500741
2-((4-(1-methyl-4-pyridin-4-yl-1H-pyrazol-3-yl)phenoxy)methyl)quinoline,345468,1.2237763032142983e-05,0.008439268957966138
"2-(4-(2-(((1,2)-2-hydroxy-2-(4-hydroxyphenyl)-1-methylethyl)amino)ethyl)phenoxy)-2-methylpropionic acid",30361,9.475214786907365e-07,0.00644350657323027
"2-(4-(2-(3,4-dichlorophenyl)ethyl)phenylamino)benzoic acid",38559,1.0685478012940078e-06,0.006183458481532362
"2,4,2',4'-tetrachlorobiphenyl",946590,2.151254916556674e-05,0.008680477197915473
"24,25-Dihydroxyvitamin D 3",1046837,0.00019082728176376317,0.00866554166360257
"24,25-epoxycholesterol",771882,1.5118102666989373e-05,0.008474894679694499
2-(4-(2-carboxyethyl)phenethylamino)-5'-N-ethylcarboxamidoadenosine,2011260,3.851690883230793e-05,0.00884551851538908
"2,4,2'-trihydroxychalcone",705612,1.3812665663240515e-05,0.008511901105496223
"2-(4-(3-(1-(4-(2-aminopyrimidin-5-yl)phenyl)-1-cyclopropylethyl)-(1,2,4)oxadiazol-5-yl)pyrazol-1-yl)-N,N-dimethylacetamide",88190,3.99294349349725e-06,0.0077255295441868875
"2-4-(3-(1H-1,2,3,4-tetraazol-5-yl)propoxy)phenethyl-1,3-isoindolinedione",6827,9.694684810542092e-09,0.0029840391121724705
"2,4,3',5'-tetramethoxystilbene",1426989,2.7515907042951185e-05,0.008737213953417478
"2-(4-(3-quinolin-6-ylmethyl-3H-(1,2,3)triazolo(4,5-b)pyrazin-5-yl)pyrazol-1-yl)ethanol",17320,2.849215602572265e-07,0.0065288438416839095
"2,4,4',5-tetrachlorobiphenyl",901923,1.8322742681724633e-05,0.008625287240466257
2-(4-((4-(6-methoxy-3-pyridinyl)-5-(4-(trifluoromethoxy)phenyl)-2-thiazolyl)methoxy)-2-methylphenoxy)acetic acid,1138604,2.4961020590654636e-05,0.008738527851431257
"2-(4-(4-chlorophenyl)piperazin-1-ylmethyl)pyrazolo(1,5-a)-pyridine",23380,1.0425663204974663e-06,0.005717446679042574
"2-(4-(4-hydroxy-3-isopropyl-5-((4-nitrophenyl)ethynyl)benzyl)-3,5-dimethylphenoxy)acetic acid",14240,6.508135773918676e-08,0.00407946030870491
(2-(4-(4-isopropoxybenzyl)-phenylamino) imidazoline),246260,4.802092948472555e-06,0.007903766145674701
"2,4,4'-trichlorobiphenyl",2210001,5.839262735835222e-05,0.008866637900467402
"2,4,5,2',4',5'-hexabromobiphenyl",416356,9.662236852528938e-06,0.008384504319778847
"2,4,5,2',4',5'-hexachlorobiphenyl",2876051,8.168194702203785e-05,0.008887185435808808
"2,4,5,2',5'-pentachlorobiphenyl",2464215,6.0735890332068515e-05,0.008875988195564007
"2,4,5,3',4',5'-hexachlorobiphenyl",480520,9.688385130298615e-06,0.008333468677649255
"2-(4-(5-(3,4-diethoxyphenyl)-1,2,4-oxadiazol-3-yl)-2,3-dihydro-1H-inden-1-yl amino)ethanol",32050,1.9677175185096946e-07,0.006158277180070543
"2,4,5,3',4'-pentabromobiphenyl",347001,7.30614422446924e-06,0.008206229806191115
"2-(4,5-dihydro-1,3-thiazol-2-ylthio)-1-(3,4-dihydroxyphenyl)ethanone",515425,6.7487275382465484e-06,0.008255074499681358
"2,4',5-trichlorobiphenyl",352160,7.209506531279844e-06,0.008276940658589218
"2,4,5-trichlorophenol",1102570,2.1462055609543834e-05,0.008721487453304502
"2,4,5-Trichlorophenoxyacetic Acid",1323890,2.5006245491213106e-05,0.008766092540872947
"2,4,5-trihydroxyphenylalanine quinone",23134,5.672526361493795e-07,0.0065687574871070705
"2-(4-(6-chloro-1,3-benzoxazol-2-yloxy)phenoxy)-2'-fluoro-N-methylpropionanilide",406123,9.923426208304872e-06,0.00833503367074121
"2,4,6-tribromoanisole",347001,7.30614422446924e-06,0.008206229806191115
"2,4,6-tribromophenol",2242003,5.220318034025099e-05,0.00886933941589043
"2,4,6-trichlorobiphenyl",154019,3.2414009294923437e-06,0.007895799893700116
"2,4,6-trichlorophenol",762541,1.3068729407763861e-05,0.008549656423672305
"2,4,6-trichlorophenyl-4'-aminophenyl ether",352160,7.209506531279844e-06,0.008276940658589218
"2,4,6-trichlorophenyl 4-nitrophenyl ether",1319226,1.9944399185141838e-05,0.008685084311811364
"2,4,6-trichlorophenylhydrazine",98564,2.035537102654289e-06,0.007649699451175133
"2,4,6-trihydroxyacetophenone",61585,1.1898355889821103e-06,0.007145417033315195
"2,4,6-triiodophenol",1266746,1.9111666548321167e-05,0.008681868273761295
"2,4,6-trimethylbenzaldehyde",394944,9.618184505863851e-06,0.008303319578475018
"2,4,6-trimethyl-N-((3'-(methylsulfonyl)-4-biphenylyl)methyl)-N-((5-(trifluoromethyl)-2-furanyl)methyl)benzenesulfonamide",99429,1.6480056995175407e-06,0.007466827810063091
"2,4,6-trimethyl-N-(meta-3-trifluoromethylphenyl)benzenesulfonamide",49001,2.876272040369812e-07,0.006192488038844946
"2,4,6-triphenyl-1,3-dioxane",181346,4.782497011695719e-06,0.007954007978954387
"2,4,6-triphenyl-1-hexene",512257,1.1582674475235166e-05,0.008403891076145118
